Time,Order ID,Order Status,Last Name,First Name,Birthday,E-Mail,Delivery Adress,Invoice Adress,Payment Method,Product ID,Product Name,Brand,Product Category,sell price,buy price,quantity,line item price,margin
2021-10-06 23:39:40,ID297082263840596,paid,Balmer,Rinke,1999-08-18,Rinke.Balmer@hotmail.com,"EN ISLAND ZOOLOGICAL SOCIETY 91, 13411 New Berlin, USA","EN ISLAND ZOOLOGICAL SOCIETY 91, 13411 New Berlin, USA",invoice,P110009,"Straight Cropped Fit, Bright",Pepe Jeans,Jeans,99,95,1,99,4.04%
2021-10-06 23:39:01,ID127386967581285,paid,Steffen,Florant,2000-08-28,Florant.Steffen@bluewin.ch,"STREET 67, 12845 Lake George, USA","STREET 67, 12845 Lake George, USA",credit card,P110033,,Levi's,Jackets,119,100,6,714,15.97%
2021-10-06 23:38:32,ID725293319807611,paid,Weiss,Jakdar,1993-05-15,Jakdar.Weiss@gmail.us,"Schürliweg 69, 1040 Villars-le-Terroir, Schweiz","Schürliweg 69, 1040 Villars-le-Terroir, Schweiz",credit card,P110001,,Pepe Jeans,Jeans,119,110,5,595,7.56%
2021-10-06 23:36:03,ID030769928598063,paid,Schumacher,Montague,1961-08-20,Montague.Schumacher@hotmail.com,"Napfgasse 56, 2946 Miécourt, Schweiz","Napfgasse 56, 2946 Miécourt, Schweiz",invoice,P110027,"Bluse, dunkelrot",Diesel,Shirts,45,35,3,135,22.22%
2021-10-06 23:35:54,ID805674434292422,delivered,Schmutz,Kebrom,1993-07-06,Kebrom.Schmutz@hotmail.com,"ARD TRIANGLE 83, 11719 Brookhaven, USA","ARD TRIANGLE 83, 11719 Brookhaven, USA",credit card,P110006,725 Jeans Bootcut Fit,Diesel,Jeans,99,90,7,693,9.09%
2021-10-06 23:34:46,ID100102590674550,delivered,Wolf,Aslinur,1989-02-06,Aslinur.Wolf@gmail.com,"RSTATE 278 EXIT 54 EB 52, 13801 Mc Donough, USA","RSTATE 278 EXIT 54 EB 52, 13801 Mc Donough, USA",credit card,P110030,"long blouse, light blue",Diesel,Shirts,69,63,5,345,8.70%
2021-10-06 23:30:54,ID154808866174778,canceled,Schmidt,Zelihane,1978-06-08,Zelihane.Schmidt@hotmail.com,"OLIA WAY 55, 13087 Little York, USA","OLIA WAY 55, 13087 Little York, USA",credit card,P110035,,Levi's,Jackets,119,100,6,714,15.97%
2021-10-06 23:30:06,ID127386967581285,created,Steffen,Florant,2000-08-28,Florant.Steffen@bluewin.ch,"STREET 67, 12845 Lake George, USA","STREET 67, 12845 Lake George, USA",credit card,P110033,,Levi's,Jackets,119,100,6,714,15.97%
2021-10-06 23:29:36,ID608386743374880,delivered,Schmutz,Blerant,1980-05-24,Blerant.Schmutz@gmail.com,"Im Kratz 38, 6166 Hasle LU, Schweiz","Im Kratz 38, 6166 Hasle LU, Schweiz",credit card,P110011,V-Neck Pullover,Diesel,Sweaters,49,40,6,294,18.37%
2021-10-06 23:22:10,ID725293319807611,created,Weiss,Jakdar,1993-05-15,Jakdar.Weiss@gmail.us,"Schürliweg 69, 1040 Villars-le-Terroir, Schweiz","Schürliweg 69, 1040 Villars-le-Terroir, Schweiz",credit card,P110001,,Pepe Jeans,Jeans,119,110,5,595,7.56%
2021-10-06 23:08:39,ID331612696070761,created,Schulz,Mehedi,1996-06-05,Mehedi.Schulz@hispeed.ch,"CE MANN SCHOOL SPENCE CTTGE 90, 12150 Rotterdam Junction, USA","CE MANN SCHOOL SPENCE CTTGE 90, 12150 Rotterdam Junction, USA",credit card,P110016,,Levi's,Sweaters,45,40,9,405,11.11%
2021-10-06 23:04:19,ID873521755415003,paid,Häfliger,Aysin,1970-01-17,Aysin.Häfliger@bluewin.ch,"GUINE HOUSE 19, 11598 Woodmere, USA","GUINE HOUSE 19, 11598 Woodmere, USA",invoice,P110029,"long blouse, blue",Diesel,Shirts,69,63,3,207,8.70%
2021-10-06 23:04:18,ID772013313985460,delivered,Stöckli,Zhaklina,1949-06-27,Zhaklina.Stöckli@gmail.us,"ER BOULEVARD 92, 12413 Cairo, USA","ER BOULEVARD 92, 12413 Cairo, USA",credit card,P110049,,Diesel,Dresses,149,120,5,745,19.46%
2021-10-06 22:57:50,ID771890136385220,delivered,Brunner,Anina,1990-08-04,Anina.Brunner@hotmail.com,"X ZOO CURATORIAL HOUSE 25, 13333 East Springfield, USA","X ZOO CURATORIAL HOUSE 25, 13333 East Springfield, USA",credit card,P110023,"long sleeve blouse, animal print",Pepe Jeans,Shirts,49,45,6,294,8.16%
2021-10-06 22:54:31,ID743606033567254,paid,Germann,Suhat,1976-02-06,Suhat.Germann@bluewin.ch,"87 STREET 37, 11520 Freeport, USA","87 STREET 37, 11520 Freeport, USA",invoice,P110021,Cardigan,Pepe Jeans,Sweaters,75,65,1,75,13.33%
2021-10-06 22:53:39,ID723376067100778,created,Lanz,Dldar,1947-02-28,Dldar.Lanz@hispeed.ch,"NTIC TERMINAL MALL SKYWAY 6, 12521 Craryville, USA","NTIC TERMINAL MALL SKYWAY 6, 12521 Craryville, USA",credit card,P110042,,Levi's,Dresses,99,85,6,594,14.14%
2021-10-06 22:53:25,ID711693525700815,delivered,Peter,Ilango,1963-04-26,Ilango.Peter@gmail.com,"Unterfeldstrasse 26, 9102 Herisau, Schweiz","Unterfeldstrasse 26, 9102 Herisau, Schweiz",credit card,P110033,"Blazer, schwarz",Levi's,Jackets,119,100,2,238,15.97%
2021-10-06 22:52:57,ID468351938539464,delivered,Thalmann,Rossmary,1968-03-22,Rossmary.Thalmann@bluewin.ch,"H LANE 92, 12494 West Shokan, USA","H LANE 92, 12494 West Shokan, USA",credit card,P110010,"Straight Cropped Fit, Dark",Pepe Jeans,Jeans,99,93,9,891,6.06%
2021-10-06 22:50:33,ID420123834700970,delivered,Wenger,Nazljije,2003-09-11,Nazljije.Wenger@bluewin.ch,"THE ASL & ENGLISH HS 8, 12750 Kenoza Lake, USA","THE ASL & ENGLISH HS 8, 12750 Kenoza Lake, USA",credit card,P110017,"Cardigan with Pockets, black",Levi's,Sweaters,69,55,3,207,20.29%
2021-10-06 22:50:17,ID752954699785345,delivered,Zimmermann,Yagmur,1981-02-06,Yagmur.Zimmermann@hotmail.com,"78 EXIT 14 SOUTHBOUND 60, 13676 Potsdam, USA","78 EXIT 14 SOUTHBOUND 60, 13676 Potsdam, USA",credit card,P110024,"long sleeve blouse, plain",Pepe Jeans,Shirts,45,45,8,360,0.00%
2021-10-06 22:48:53,ID068566684556850,created,Mosimann,Marijam,1981-10-10,Marijam.Mosimann@gmail.com,"ALL AVENUE NB EN I 295 26, 13862 Whitney Point, USA","ALL AVENUE NB EN I 295 26, 13862 Whitney Point, USA",invoice,P110002,"Super Skinny Fit Cropped, Black",Pepe Jeans,Jeans,119,109,7,833,8.40%
2021-10-06 22:36:15,ID154808866174778,created,Schmidt,Zelihane,1978-06-08,Zelihane.Schmidt@hotmail.com,"OLIA WAY 55, 13087 Little York, USA","OLIA WAY 55, 13087 Little York, USA",credit card,P110035,,Levi's,Jackets,119,100,6,714,15.97%
2021-10-06 22:35:47,ID304883359881604,delivered,Jakob,Leonarnt,1991-01-02,Leonarnt.Jakob@bluewin.ch,"Immenweg 8, 6659 Moneto, Schweiz","Immenweg 8, 6659 Moneto, Schweiz",credit card,P110029,"Lange Bluse, blau",Diesel,Shirts,69,63,4,276,8.70%
2021-10-06 22:22:20,ID788255986968172,paid,Rohner,Shamsher,1964-09-08,Shamsher.Rohner@gmail.com,"RENDA PLACE 57, 11221 Brooklyn, USA","RENDA PLACE 57, 11221 Brooklyn, USA",invoice,P110031,"leather jacket, dark",Diesel,Jackets,199,180,4,796,9.55%
2021-10-06 22:20:38,ID833439090200701,delivered,Pittet,Thuraia,1940-03-25,Thuraia.Pittet@bluewin.ch,"Heimstrasse 41, 9021 St. Gallen MS, Schweiz","Heimstrasse 41, 9021 St. Gallen MS, Schweiz",credit card,P110002,"Super Skinny Fit Cropped, Schwarz",Pepe Jeans,Jeans,119,109,1,119,8.40%
2021-10-06 22:20:01,ID954019607172780,delivered,Perret,Blondine,1963-10-29,Blondine.Perret@gmail.com,"Sophie-Albrecht-Weg 44, 1427 Bonvillars, Schweiz","Sophie-Albrecht-Weg 44, 1427 Bonvillars, Schweiz",credit card,P110025,"Bluse, schwarz",Diesel,Shirts,45,35,6,270,22.22%
2021-10-06 22:12:53,ID747532240854480,created,Hug,Mathieux,1941-01-06,Mathieux.Hug@bluewin.ch,"BROWN MEM PLAYGROUND 11, 10535 Jefferson Valley, USA","BROWN MEM PLAYGROUND 11, 10535 Jefferson Valley, USA",invoice,P110015,round neck sweater grey,Diesel,Sweaters,59,50,4,236,15.25%
2021-10-06 22:10:20,ID629467767318681,delivered,Duck,Nova,1999-11-01,Nova.Duck@gmail.ch,"Redingstrasse 62, 1510 Moudon, Schweiz","Redingstrasse 62, 1510 Moudon, Schweiz",credit card,P110009,"Straight Cropped Fit, Hell",Pepe Jeans,Jeans,99,95,5,495,4.04%
2021-10-06 22:04:28,ID348568498276521,created,Wälti,Chuleeporn,1987-11-26,Chuleeporn.Wälti@bluewin.ch,"EXIT 2 SOUTHBOUND 7, 14617 Rochester, USA","EXIT 2 SOUTHBOUND 7, 14617 Rochester, USA",invoice,P110011,,Diesel,Sweaters,49,40,6,294,18.37%
2021-10-06 22:02:34,ID963930644671585,paid,Gerber,Jantha,1983-09-29,Jantha.Gerber@hotmail.com,"340 72, 12063 East Schodack, USA","340 72, 12063 East Schodack, USA",invoice,P110033,"Blazer, black",Levi's,Jackets,119,100,9,1071,15.97%
2021-10-06 22:01:19,ID079012676718236,delivered,Hoffman,Kaly,1992-06-03,Kaly.Hoffman@gmail.ch,"Lunastrasse 92, 7462 Salouf, Schweiz","Lunastrasse 92, 7462 Salouf, Schweiz",credit card,P110051,"Sommerkleid, gelb",Levi's,Dresses,99,95,2,198,4.04%
2021-10-06 22:00:51,ID941380088331779,delivered,Weiss,Thaira,1953-11-14,Thaira.Weiss@bluewin.ch,"Frankentalerstrasse 87, 9305 Berg SG, Schweiz","Frankentalerstrasse 87, 9305 Berg SG, Schweiz",credit card,P110046,"langer Rock, dunkelgrün",Diesel,Dresses,99,80,8,792,19.19%
2021-10-06 22:00:25,ID815321879290349,created,Blanc,Madiba,1944-11-12,Madiba.Blanc@gmail.ch,"Maienburgweg 76, 6203 Sempach Bahnhof GK, Schweiz","Forsthausstrasse 40, 8610 Uster, Schweiz",invoice,P110025,"Bluse, schwarz",Diesel,Shirts,45,35,9,405,22.22%
2021-10-06 22:00:02,ID501819007492888,paid,Da silva,Mariely,1953-04-23,Mariely.Da silva@bluewin.ch,"OR J PARKER WAY 87, 12184 Valatie, USA","OR J PARKER WAY 87, 12184 Valatie, USA",credit card,P110031,"leather jacket, dark",Diesel,Jackets,199,180,1,199,9.55%
2021-10-06 21:59:15,ID904130048740755,paid,Scheidegger,Kjemalj,1941-10-06,Kjemalj.Scheidegger@gmail.ch,"NEDETTO PLACE 26, 14036 Corfu, USA","NEDETTO PLACE 26, 14036 Corfu, USA",credit card,P110030,,Diesel,Shirts,69,63,4,276,8.70%
2021-10-06 21:56:10,ID802054009300357,created,Stadelmann,Chéryl,1990-02-04,Chéryl.Stadelmann@bluewin.ch,"ER STREET 60, 11530 Garden City, USA","ER STREET 60, 11530 Garden City, USA",invoice,P110034,,Levi's,Jackets,119,100,5,595,15.97%
2021-10-06 21:54:39,ID476397330145576,delivered,Odermatt,Aytac,1971-08-15,Aytac.Odermatt@gmail.com,"Pelikanplatz 44, 6517 Arbedo, Schweiz","Albisriederstrasse 41, 4132 Muttenz, Schweiz",credit card,P110015,Rundhals Pullover grau,Diesel,Sweaters,59,50,1,59,15.25%
2021-10-06 21:49:48,ID151099967242013,created,Isler,Anum,1983-11-03,Anum.Isler@yahoo.com,"CIL HALL 55, 14813 Belmont, USA","CIL HALL 55, 14813 Belmont, USA",invoice,P110050,,Levi's,Dresses,99,95,5,495,4.04%
2021-10-06 21:47:33,ID501819007492888,created,Da silva,Mariely,1953-04-23,Mariely.Da silva@bluewin.ch,"OR J PARKER WAY 87, 12184 Valatie, USA","OR J PARKER WAY 87, 12184 Valatie, USA",credit card,P110031,"leather jacket, dark",Diesel,Jackets,199,180,1,199,9.55%
2021-10-06 21:44:21,ID882829878625361,delivered,Gerber,Tereze,1973-06-11,Tereze.Gerber@hotmail.com,"ALLS IS E RIVER FIELD 83 79, 13833 Port Crane, USA","ALLS IS E RIVER FIELD 83 79, 13833 Port Crane, USA",credit card,P110018,"Cardigan with Pockets, blue",Levi's,Sweaters,69,55,6,414,20.29%
2021-10-06 21:43:47,ID878962838045274,paid,Peter,Luie,1989-01-22,Luie.Peter@hotmail.com,"AVISKY SCHOOL 88, 13301 Alder Creek, USA","AVISKY SCHOOL 88, 13301 Alder Creek, USA",credit card,P110034,"Blazer, dark blue",Levi's,Jackets,119,100,5,595,15.97%
2021-10-06 21:35:25,ID161841155507735,delivered,Ackermann,Rigo,2009-04-27,Rigo.Ackermann@hotmail.com,"Spelteriniweg 97, 5704 Egliswil, Schweiz","Spelteriniweg 97, 5704 Egliswil, Schweiz",credit card,P110001,"Super Skinny Fit, Schwarz",Pepe Jeans,Jeans,119,110,8,952,7.56%
2021-10-06 21:33:18,ID664778546997787,paid,Schoch,Gianny,1986-09-22,Gianny.Schoch@bluewin.ch,"OR S RAY BOULEVARD 70, 14539 Retsof, USA","OR S RAY BOULEVARD 70, 14539 Retsof, USA",credit card,P110048,"evening drees, dark blue",Diesel,Dresses,149,120,8,1192,19.46%
2021-10-06 21:31:24,ID135953907679362,delivered,Siegrist,Mukesh,1996-09-18,Mukesh.Siegrist@gmail.ch,"ARDIA PLAYGROUND SOUTH 6, 14750 Lakewood, USA","ARDIA PLAYGROUND SOUTH 6, 14750 Lakewood, USA",credit card,P110016,Short Sleeve Sweatshirt,Levi's,Sweaters,45,40,5,225,11.11%
2021-10-06 21:30:12,ID479598022211572,paid,Meier,Po,1991-01-01,Po.Meier@gmail.us,"X STATE HOSPITAL 7, 12222 Albany, USA","X STATE HOSPITAL 7, 12222 Albany, USA",credit card,P110037,,Pepe Jeans,Jackets,129,120,4,516,6.98%
2021-10-06 21:28:17,ID945559411417361,paid,Landolt,Arian,1964-04-26,Arian.Landolt@gmail.ch,"Feldgütliweg 74, 5637 Geltwil, Schweiz","Feldgütliweg 74, 5637 Geltwil, Schweiz",invoice,P110025,"Bluse, schwarz",Diesel,Shirts,45,35,5,225,22.22%
2021-10-06 21:22:33,ID794895961035030,paid,Schönenberger,Dipankar,1969-08-06,Dipankar.Schönenberger@yahoo.com,"NNE BR APPROACH SB ROADBED 83, 13024 Auburn, USA","NNE BR APPROACH SB ROADBED 83, 13024 Auburn, USA",credit card,P110011,,Diesel,Sweaters,49,40,8,392,18.37%
2021-10-06 21:19:13,ID781789821264825,delivered,Dubois,Luli,1989-04-28,Luli.Dubois@gmail.ch,"MEDICAL CENTER 48, 12812 Blue Mountain Lake, USA","MEDICAL CENTER 48, 12812 Blue Mountain Lake, USA",credit card,P110007,"Lauren Jeans Bootcut Fit, Black",Diesel,Jeans,119,105,6,714,11.76%
2021-10-06 21:15:49,ID179797658878261,created,Perret,Lazarka,1969-03-27,Lazarka.Perret@gmail.com,"Piazza Cella 88, 1690 Lussy FR, Schweiz","Piazza Cella 88, 1690 Lussy FR, Schweiz",invoice,P110016,,Levi's,Sweaters,45,40,2,90,11.11%
2021-10-06 21:14:28,ID151897187837808,created,Pittet,Nicaise,1999-04-09,Nicaise.Pittet@yahoo.com,"TOGA SQUARE TOWER 2 69, 13486 Westernville, USA","TOGA SQUARE TOWER 2 69, 13486 Westernville, USA",invoice,P110011,,Diesel,Sweaters,49,40,8,392,18.37%
2021-10-06 21:13:22,ID240013500854520,paid,Buser,Florije,1971-01-25,Florije.Buser@hotmail.com,"Hegianwandweg 55, 2824 Vicques, Schweiz","Hegianwandweg 55, 2824 Vicques, Schweiz",invoice,P110005,"Levi's Jeans Boyfriend, Blau",Levi's,Jeans,149,130,5,745,12.75%
2021-10-06 21:12:29,ID966370996148036,canceled,Kessler,Marnix,1986-05-20,Marnix.Kessler@bluewin.ch,"Aegertenstrasse 85, 4656 Starrkirch-Wil, Schweiz","Aegertenstrasse 85, 4656 Starrkirch-Wil, Schweiz",credit card,P110028,Ärmellose Bluse,Diesel,Shirts,59,50,4,236,15.25%
2021-10-06 21:12:20,ID664778546997787,created,Schoch,Gianny,1986-09-22,Gianny.Schoch@bluewin.ch,"OR S RAY BOULEVARD 70, 14539 Retsof, USA","OR S RAY BOULEVARD 70, 14539 Retsof, USA",credit card,P110048,"evening drees, dark blue",Diesel,Dresses,149,120,8,1192,19.46%
2021-10-06 21:12:11,ID422734291612585,delivered,Kunz,Rameez,1962-05-26,Rameez.Kunz@hotmail.com,"Muggenbühlstrasse 13, 1754 Corjolens, Schweiz","Dubsstrasse 55, 1563 Dompierre FR, Schweiz",credit card,P110038,"Jeansjacke, hellblau",Pepe Jeans,Jackets,129,120,4,516,6.98%
2021-10-06 21:06:44,ID794895961035030,created,Schönenberger,Dipankar,1969-08-06,Dipankar.Schönenberger@yahoo.com,"NNE BR APPROACH SB ROADBED 83, 13024 Auburn, USA","NNE BR APPROACH SB ROADBED 83, 13024 Auburn, USA",credit card,P110011,,Diesel,Sweaters,49,40,8,392,18.37%
2021-10-06 21:03:22,ID904130048740755,created,Scheidegger,Kjemalj,1941-10-06,Kjemalj.Scheidegger@gmail.ch,"NEDETTO PLACE 26, 14036 Corfu, USA","NEDETTO PLACE 26, 14036 Corfu, USA",credit card,P110030,,Diesel,Shirts,69,63,4,276,8.70%
2021-10-06 21:00:53,ID966370996148036,created,Kessler,Marnix,1986-05-20,Marnix.Kessler@bluewin.ch,"Aegertenstrasse 85, 4656 Starrkirch-Wil, Schweiz","Aegertenstrasse 85, 4656 Starrkirch-Wil, Schweiz",credit card,P110028,Ärmellose Bluse,Diesel,Shirts,59,50,4,236,15.25%
2021-10-06 21:00:53,ID479598022211572,created,Meier,Po,1991-01-01,Po.Meier@gmail.us,"X STATE HOSPITAL 7, 12222 Albany, USA","X STATE HOSPITAL 7, 12222 Albany, USA",credit card,P110037,,Pepe Jeans,Jackets,129,120,4,516,6.98%
2021-10-06 20:58:53,ID114955459922392,paid,Schlegel,Garyfallia,1958-04-18,Garyfallia.Schlegel@gmail.us,"Trichtisalweg 35, 7554 Sent, Schweiz","Fritz-Heeb-Weg 58, 5036 Oberentfelden Zust, Schweiz",credit card,P110023,,Pepe Jeans,Shirts,49,45,7,343,8.16%
2021-10-06 20:58:47,ID101548300802051,delivered,Benz,Damiens,1966-11-14,Damiens.Benz@hotmail.com,"Wiedingsteig 13, 2362 Montfavergier, Schweiz","Wiedingsteig 13, 2362 Montfavergier, Schweiz",credit card,P110003,"Levi's Jeans Boyfriend, Schwarz",Levi's,Jeans,149,130,7,1043,12.75%
2021-10-06 20:58:22,ID906694527225586,delivered,Reber,Anurag,2008-10-11,Anurag.Reber@gmail.com,"Hirschengasse 90, 7500 St. Moritz Dorf, Schweiz","Hirschengasse 90, 7500 St. Moritz Dorf, Schweiz",credit card,P110031,"Lederjacke, dunkel",Diesel,Jackets,199,180,6,1194,9.55%
2021-10-06 20:56:14,ID053523127698744,paid,Hodel,Srðan,1982-06-27,Srðan.Hodel@bluewin.ch,"H 67 ST SOUTHBOUND ROADBED 81, 12765 Neversink, USA","H 67 ST SOUTHBOUND ROADBED 81, 12765 Neversink, USA",credit card,P110022,,Pepe Jeans,Shirts,49,45,6,294,8.16%
2021-10-06 20:48:49,ID053523127698744,created,Hodel,Srðan,1982-06-27,Srðan.Hodel@bluewin.ch,"H 67 ST SOUTHBOUND ROADBED 81, 12765 Neversink, USA","H 67 ST SOUTHBOUND ROADBED 81, 12765 Neversink, USA",credit card,P110022,,Pepe Jeans,Shirts,49,45,6,294,8.16%
2021-10-06 20:47:42,ID878962838045274,created,Peter,Luie,1989-01-22,Luie.Peter@hotmail.com,"AVISKY SCHOOL 88, 13301 Alder Creek, USA","AVISKY SCHOOL 88, 13301 Alder Creek, USA",credit card,P110034,"Blazer, dark blue",Levi's,Jackets,119,100,5,595,15.97%
2021-10-06 20:39:46,ID795940429853005,created,Schneeberger,Kamba,1973-01-20,Kamba.Schneeberger@gmail.com,"Bläsistrasse 52, 1607 Palézieux Dist, Schweiz","Bläsistrasse 52, 1607 Palézieux Dist, Schweiz",invoice,P110025,,Diesel,Shirts,45,35,8,360,22.22%
2021-10-06 20:38:16,ID114955459922392,created,Schlegel,Garyfallia,1958-04-18,Garyfallia.Schlegel@gmail.us,"Trichtisalweg 35, 7554 Sent, Schweiz","Fritz-Heeb-Weg 58, 5036 Oberentfelden Zust, Schweiz",credit card,P110023,,Pepe Jeans,Shirts,49,45,7,343,8.16%
2021-10-06 20:35:51,ID915776811954208,delivered,Sonderegger,Karmen,1962-07-17,Karmen.Sonderegger@gmail.com,"NO MEM WAY 99, 11570 Rockville Centre, USA","NO MEM WAY 99, 11570 Rockville Centre, USA",credit card,P110034,"Blazer, dark blue",Levi's,Jackets,119,100,6,714,15.97%
2021-10-06 20:33:16,ID596598715070489,created,Meier,Suziane,2000-08-06,Suziane.Meier@hotmail.com,"ANS NECK BUILDING 7 76, 11739 Great River, USA","ANS NECK BUILDING 7 76, 11739 Great River, USA",invoice,P110008,,Diesel,Jeans,115,105,2,230,8.70%
2021-10-06 20:30:28,ID697345770503330,delivered,Eggenberger,Sidonija,1962-09-10,Sidonija.Eggenberger@hotmail.com,"LASS PROJECTS BUILDING 17 12, 13860 West Davenport, USA","XDALE HOUSES BUILDING 8 23, 12139 Piseco, USA",credit card,P110047,"evening dress, black",Diesel,Dresses,149,120,5,745,19.46%
2021-10-06 20:30:26,ID547418041082499,delivered,Bucher,Mariadomenica,1980-10-27,Mariadomenica.Bucher@gmail.ch,"SBORO CC BUILDING G 97, 12929 Dannemora, USA","SBORO CC BUILDING G 97, 12929 Dannemora, USA",credit card,P110050,"Summer dress, white",Levi's,Dresses,99,95,7,693,4.04%
2021-10-06 20:30:04,ID340894690477653,paid,Becker,Hannan,1963-03-13,Hannan.Becker@bluewin.ch,"Hauhölzliweg 47, 7173 Surrein, Schweiz","Hauhölzliweg 47, 7173 Surrein, Schweiz",credit card,P110012,,Diesel,Sweaters,59,50,3,177,15.25%
2021-10-06 20:29:10,ID040238796980806,created,Jenny,Suldana,1981-03-13,Suldana.Jenny@yahoo.com,"HAMILTON BRIDGE OUTER EB RB 66, 12430 Fleischmanns, USA","HAMILTON BRIDGE OUTER EB RB 66, 12430 Fleischmanns, USA",invoice,P110050,,Levi's,Dresses,99,95,3,297,4.04%
2021-10-06 20:28:25,ID371692863001138,paid,Betschart,Binta,1981-04-10,Binta.Betschart@bluewin.ch,"DYKE I PROJECTS BLDG 15 53, 12007 Alcove, USA","AM PARKWAY HOUSES BLDG 15 69, 12547 Milton, USA",invoice,P110049,"evening dress, dark red",Diesel,Dresses,149,120,8,1192,19.46%
2021-10-06 20:21:15,ID035481690257503,delivered,Senn,Prapa,2004-01-11,Prapa.Senn@bluewin.ch,"Kluseggstrasse 23, 5075 Hornussen, Schweiz","Kluseggstrasse 23, 5075 Hornussen, Schweiz",credit card,P110017,"Cardigan mit Taschen, schwarz",Levi's,Sweaters,69,55,8,552,20.29%
2021-10-06 20:11:14,ID009072860342033,paid,Flury,Micheal,1968-06-28,Micheal.Flury@gmail.ch,"Pfarrhausstrasse 56, 4104 Oberwil BL Konsum., Schweiz","Rübenweg 92, 4656 Starrkirch-Wil, Schweiz",invoice,P110005,"Levi's Jeans Boyfriend, Blau",Levi's,Jeans,149,130,5,745,12.75%
2021-10-06 20:07:37,ID570808111404729,delivered,Widmer,Hanumsa,1978-01-26,Hanumsa.Widmer@bluewin.ch,"YN PLACE 28, 13905 Binghamton, USA","RS ISLAND BR AP NB ROADBED 79, 14560 Springwater, USA",invoice,P110031,"leather jacket, dark",Diesel,Jackets,199,180,6,1194,9.55%
2021-10-06 20:06:41,ID704809783302751,delivered,Schmitz,Hamrin,2001-02-02,Hamrin.Schmitz@hotmail.com,"LAND BL EB OV J ROBINSON PKW 59, 12578 Salt Point, USA","LAND BL EB OV J ROBINSON PKW 59, 12578 Salt Point, USA",credit card,P110001,"Super Skinny Fit, Black",Pepe Jeans,Jeans,119,110,5,595,7.56%
2021-10-06 19:57:16,ID883464245000575,paid,Muller,Hatem,1965-05-08,Hatem.Muller@gmail.ch,"SEAPORT-LIBERTY IS FRY RTE 55, 12009 Altamont, USA","SEAPORT-LIBERTY IS FRY RTE 55, 12009 Altamont, USA",credit card,P110008,"Lauren Jeans Bootcut Fit, Blue",Diesel,Jeans,115,105,4,460,8.70%
2021-10-06 19:55:40,ID958506411440837,delivered,Wenger,Siranush,1980-03-05,Siranush.Wenger@gmail.ch,"Hallenstrasse 89, 5610 Wohlen AG, Schweiz","Hallenstrasse 89, 5610 Wohlen AG, Schweiz",credit card,P110010,"Straight Cropped Fit, Dunkel",Pepe Jeans,Jeans,99,93,6,594,6.06%
2021-10-06 19:53:05,ID854299218030847,paid,Duck,Robustiano,1945-09-26,Robustiano.Duck@hispeed.ch,"EGE POINT BL I-678 NB EN 67, 11560 Locust Valley, USA","EGE POINT BL I-678 NB EN 67, 11560 Locust Valley, USA",credit card,P110030,,Diesel,Shirts,69,63,7,483,8.70%
2021-10-06 19:49:29,ID305209424268163,paid,Tschanz,Katuscia,1984-06-13,Katuscia.Tschanz@gmail.com,"DUARTE SQUARE 33, 12919 Champlain, USA","DUARTE SQUARE 33, 12919 Champlain, USA",credit card,P110043,dress with floral pattern,Pepe Jeans,Dresses,89,80,3,267,10.11%
2021-10-06 19:44:05,ID852452278065988,delivered,Marti,Elani,1960-10-08,Elani.Marti@gmail.ch,"Köchlistrasse 69, 8152 Glattbrugg, Schweiz","Köchlistrasse 69, 8152 Glattbrugg, Schweiz",credit card,P110031,"Lederjacke, dunkel",Diesel,Jackets,199,180,3,597,9.55%
2021-10-06 19:44:04,ID888582269789334,canceled,Rochat,Zhe,1985-09-04,Zhe.Rochat@hispeed.ch,"POWELL JR BOULEVARD NB RB 13, 13862 Whitney Point, USA","POWELL JR BOULEVARD NB RB 13, 13862 Whitney Point, USA",credit card,P110016,,Levi's,Sweaters,45,40,1,45,11.11%
2021-10-06 19:42:39,ID340894690477653,created,Becker,Hannan,1963-03-13,Hannan.Becker@bluewin.ch,"Hauhölzliweg 47, 7173 Surrein, Schweiz","Hauhölzliweg 47, 7173 Surrein, Schweiz",credit card,P110012,,Diesel,Sweaters,59,50,3,177,15.25%
2021-10-06 19:37:23,ID305209424268163,created,Tschanz,Katuscia,1984-06-13,Katuscia.Tschanz@gmail.com,"DUARTE SQUARE 33, 12919 Champlain, USA","DUARTE SQUARE 33, 12919 Champlain, USA",credit card,P110043,dress with floral pattern,Pepe Jeans,Dresses,89,80,3,267,10.11%
2021-10-06 19:37:13,ID397902526425755,paid,Marti,Jirawan,1973-04-09,Jirawan.Marti@hotmail.com,"Bachtelweg 13, 8102 Oberengstringen, Schweiz","Bachtelweg 13, 8102 Oberengstringen, Schweiz",credit card,P110014,Rundhals Pullover dunkelblau,Diesel,Sweaters,59,50,7,413,15.25%
